analysis,disease_category,taxon,genus,k_projects,pooled_effect,se,ci_low,ci_high,z,p,Q,I2,tau2,n_case,n_control,sign_consistency,q
meta,asthma,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Veillonella,Veillonella,3,0.03184033308659628,0.1446787725881571,-0.2517300611861916,0.3154107273593842,0.2200760520496883,0.825811925291095,0.8568688018074442,0.0,0.0,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides,Bacteroides,3,0.15709187006263603,0.3562128776610754,-0.5410853701530718,0.8552691102783438,0.4410055893939457,0.6592089505518147,4.302604156326538,53.51652331160408,0.203625916533127,248,220,0.3333333333333333,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Muribaculaceae.Incertae Sedis,Incertae Sedis,3,0.32567282421720745,0.19497283730631695,-0.05647393690317376,0.7078195853375886,1.67034972007691,0.09485019136222271,1.1713155697957067,0.0,0.0,248,220,0.6666666666666666,0.9084992829799825
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.NA.NA,Bacteroidales,3,-0.3005196857594719,0.32707314574355595,-0.9415830514168415,0.34054367989789774,-0.9188149185292532,0.3581923879135265,7.998094723284897,74.99404459192776,0.23675378834785524,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Porphyromonadaceae.Porphyromonas,Porphyromonas,3,-0.39248755671013835,0.28010124434696343,-0.9414859956301866,0.15651088220990994,-1.4012346058126082,0.16114392908981567,2.623078386285089,23.75370822095477,0.05893992685189825,248,220,0.6666666666666666,0.9084992829799825
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Alloprevotella,Alloprevotella,3,-0.02344318951684359,0.2548934607684288,-0.5230343726229639,0.4761479935892768,-0.09197250273180517,0.9267198866138988,1.0596720721163417,0.0,0.0,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Hoylesella,Hoylesella,3,-0.3807307986535306,0.27297738386898773,-0.9157664710367466,0.15430487372968532,-1.3947338539820495,0.16309611204519692,2.55962057763025,21.86341923178155,0.05337720033738577,248,220,0.6666666666666666,0.9084992829799825
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Incertae Sedis,Incertae Sedis,3,-0.19860342907506698,0.3526670813710928,-0.8898309085624089,0.49262405041227486,-0.5631470572839974,0.5733347503753724,4.243477731117066,52.868846575200145,0.19024764035758207,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.NA,Prevotellaceae,3,-0.07860465878431434,0.16447734178199247,-0.4009802486770196,0.24377093110839093,-0.47790569772523067,0.6327173258732269,0.1983455749198153,0.0,0.0,248,220,1.0,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella,Prevotella,3,0.054935877251363625,0.14531946766577356,-0.22989027937355255,0.3397620338762798,0.37803522221615204,0.7054044285995352,1.884235085613799,0.0,0.0,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotellaceae UCG-001,Prevotellaceae UCG-001,3,-0.07923077428075372,0.21892488214515668,-0.5083235432852609,0.3498619947237534,-0.3619084934722965,0.7174204127069774,1.3336957669794738,0.0,0.0,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Segatella,Segatella,3,0.0384721519587503,0.3243853960139869,-0.597323224228664,0.6742675281461646,0.11860013561489509,0.9055921579061144,3.9416111645671688,49.25932781044318,0.15279240472756042,248,220,0.3333333333333333,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Rikenellaceae RC9 gut group,Rikenellaceae RC9 gut group,3,0.3346441270903747,0.2736666601270413,-0.20174252675862614,0.8710307809393756,1.2228165715729733,0.2213989849278949,3.058576623045049,34.610106383117326,0.07962512665630965,248,220,0.6666666666666666,0.9084992829799825
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides,Parabacteroides,2,0.2188050651203232,0.5678525290091323,-0.8941858917375761,1.3317960219782226,0.3853202265421351,0.700000177691843,4.783091037416734,79.09301762861526,0.511781530396037,177,164,0.5,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Flavobacteriales.Flavobacteriaceae.Capnocytophaga,Capnocytophaga,3,-0.2695667790258325,0.3319260429769225,-0.9201418232606006,0.3810082652089356,-0.8121290411809428,0.4167175907267857,3.742741984605101,46.56324138221296,0.15363368085077436,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.Flavobacteriales.Weeksellaceae.Bergeyella,Bergeyella,3,-0.13306275948505755,0.26383137688018393,-0.6501722581702181,0.384046739200103,-0.504347743087004,0.614017033012468,2.9581991674592856,32.391300017917864,0.0704428624171282,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Bacteroidota.Bacteroidia.NA.NA.NA,Bacteroidia,2,0.040180777599488855,0.3107928823254442,-0.5689732717583817,0.6493348269573596,0.12928474197621387,0.8971323442454213,3.8826955303965835,74.24469695933487,0.14343716102596465,177,164,0.5,0.9759262522748139
meta,asthma,Bacteria.Campylobacterota.Campylobacteria.Campylobacterales.Campylobacteraceae.Campylobacter,Campylobacter,3,-0.05682396427389658,0.22110771789202338,-0.4901950913422624,0.37654716279446926,-0.25699674717662374,0.7971812841396174,2.462242403358443,18.773228936677995,0.03133702970354005,248,220,0.3333333333333333,0.9759262522748139
meta,asthma,Bacteria.Cyanobacteriota.Cyanobacteriia.Chloroplast.Incertae Sedis.Incertae Sedis,Incertae Sedis,3,-0.0878716985109363,0.2007554456613486,-0.4813523720071795,0.3056089749853069,-0.43770518015818,0.6616000138835081,0.004034307292531249,0.0,0.0,248,220,1.0,0.9759262522748139
meta,asthma,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium,Fusobacterium,3,-0.28089243948158127,0.18939623305649642,-0.6521090562723142,0.09032417730915171,-1.483094119394612,0.13804940620353906,0.24898608391277888,0.0,0.0,248,220,1.0,0.9084992829799825
meta,asthma,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Leptotrichiaceae.Incertae Sedis,Incertae Sedis,3,-0.010995191008250901,0.2073264188977683,-0.41735497204787675,0.3953645900313749,-0.053033236510357996,0.9577054260595789,0.673465883699189,0.0,0.0,248,220,0.6666666666666666,0.9787320617617169
meta,asthma,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Leptotrichiaceae.Leptotrichia,Leptotrichia,3,0.20999250417572102,0.23826500591712899,-0.2570069074218518,0.6769919157732938,0.8813401001436131,0.3781337679710103,1.0445202167631524,0.0,0.0,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Leptotrichiaceae.Pseudoleptotrichia,Pseudoleptotrichia,3,-0.3546707653892758,0.38864486129320897,-1.1164146935239654,0.40707316274541383,-0.9125831850937512,0.3614618011925651,4.190655015487631,52.274763906632934,0.22930922463042372,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.NA.NA.NA.NA.NA,Bacteria.NA.NA.NA.NA.NA,3,0.3000651249354598,0.21192791006088518,-0.11531357878387516,0.7154438286547947,1.4158829993145003,0.15680976325587834,0.945209730193468,0.0,0.0,248,220,1.0,0.9084992829799825
meta,asthma,Bacteria.Patescibacteria.Saccharimonadia.Saccharimonadales.Incertae Sedis.Incertae Sedis,Incertae Sedis,3,-0.18987040135066918,0.13473693141379925,-0.4539547869217157,0.07421398422037734,-1.4091934509592325,0.15877797373917413,3.0570683210459997,34.57784419696304,0.020046192406581734,248,220,1.0,0.9084992829799825
meta,asthma,Bacteria.Patescibacteria.Saccharimonadia.Saccharimonadales.Saccharimonadaceae.TM7x,TM7x,3,-0.21865751976840983,0.24151134336329402,-0.6920197527604661,0.2547047132236464,-0.9053716348200412,0.36526853765397405,3.531183994044166,43.36177317938463,0.07913450157600331,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Brevundimonas,Brevundimonas,3,-0.26744169392575856,0.11949463934725851,-0.5016511870463852,-0.03323220080513187,-2.2381062061583963,0.025214130044369988,1.2301780539935563,0.0,0.0,248,220,0.6666666666666666,0.7940298764456286
meta,asthma,Bacteria.Pseudomonadota.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Incertae Sedis,Incertae Sedis,2,-0.08199079953599032,0.22195819901456373,-0.5170288696045352,0.3530472705325546,-0.3693974806968519,0.7118314755240156,0.2000229860974708,0.0,0.0,111,88,0.5,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Alphaproteobacteria.Hyphomicrobiales.Xanthobacteraceae.Bradyrhizobium,Bradyrhizobium,2,-0.06537755045980743,0.5393448229555154,-1.1224934034526177,0.9917383025330028,-0.12121660888770541,0.9035194691316708,2.956611796485735,66.17750084104338,0.3961709763191405,111,88,0.5,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Alphaproteobacteria.NA.NA.NA,Alphaproteobacteria,2,0.5618925067194197,0.4518106710394798,-0.32365640851796074,1.4474414219568001,1.2436459400719218,0.21362990040379826,1.9157519033461343,47.80117413672631,0.21623250033406563,111,88,1.0,0.9084992829799825
meta,asthma,Bacteria.Pseudomonadota.Alphaproteobacteria.Rickettsiales.Mitochondria.Incertae Sedis,Incertae Sedis,3,0.02076675443078816,0.1991970934100258,-0.3696595486528624,0.41119305751443874,0.10425229643307107,0.9169691334819701,1.0812951733563099,0.0,0.0,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingomonas,Sphingomonas,3,-0.08306192906300168,0.13198764088409143,-0.3417577051958209,0.1756338470698175,-0.6293159609992938,0.5291422240728946,1.5435685337696787,0.0,0.0,248,220,0.3333333333333333,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Burkholderiaceae.Lautropia,Lautropia,3,-0.3685873732273406,0.41377756909589447,-1.1795914086552939,0.4424166622006126,-0.8907862599529147,0.3730438477416367,6.720593039152761,70.24072149067172,0.35229769253530097,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Burkholderiaceae.Ralstonia,Ralstonia,3,0.13678415098025332,0.19545627360789677,-0.24631014529122436,0.519878447251731,0.6998197011299565,0.48403990961399634,0.3317252067774423,0.0,0.0,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Comamonadaceae.Comamonas,Comamonas,2,0.32433214597890436,0.2965420178377749,-0.2568902089831344,0.9055545009409431,1.0937139645294118,0.2740804477390185,0.002117758594690001,0.0,0.0,111,88,1.0,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Comamonadaceae.Delftia,Delftia,2,0.7145900609331501,0.4247833576661506,-0.11798532009250506,1.5471654419588052,1.68224589790725,0.092521167339259,0.5192682626635151,0.0,0.0,111,88,1.0,0.9084992829799825
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Comamonadaceae.NA,Comamonadaceae,3,0.1340362714106136,0.15667184565349934,-0.17304054607024508,0.44111308889147227,0.8555223872644782,0.3922620161373379,2.5637494055400456,21.989255436659715,0.018400179441268625,248,220,1.0,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Comamonadaceae.Paucibacter,Paucibacter,2,0.30284391480148093,0.32915984529833037,-0.3423093819832466,0.9479972115862085,0.9200512125864008,0.35754599756464955,0.19931441255348936,0.0,0.0,111,88,1.0,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Neisseriaceae.Eikenella,Eikenella,3,-0.1615564773588367,0.3383445765736747,-0.8247118474432392,0.5015988927255658,-0.4774909620094285,0.6330125551555361,4.156525364683346,51.88288715874671,0.17952808268999548,248,220,0.3333333333333333,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Neisseriaceae.Neisseria,Neisseria,3,-0.6489832858478423,0.5665065356680921,-1.7593360957573028,0.46136952406161813,-1.145588347153813,0.251965521097295,8.376237801638563,76.12293194912925,0.6967700236680522,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia-Shigella,Escherichia-Shigella,3,-0.4262481605320447,0.418881933522163,-1.247256750235484,0.3947604291713948,-1.0175854493125136,0.3088750051668008,4.694747527770824,57.39920010246756,0.30064171526266353,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella,Klebsiella,3,0.14769846422458638,0.23182784503249584,-0.30668411203910545,0.6020810404882782,0.6371040726530635,0.5240570559333375,0.2657559779601282,0.0,0.0,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.NA,Enterobacteriaceae,2,0.4163852751342933,0.3240694564063015,-0.21879085942205773,1.0515614096906443,1.2848642996217792,0.19883970823211417,0.5289885947381219,0.0,0.0,177,164,1.0,0.9084992829799825
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Actinobacillus,Actinobacillus,2,-0.09295506665461098,0.5189791848083278,-1.1101542688789336,0.9242441355697116,-0.17911135817314455,0.8578502636935309,0.07953184214110148,0.0,0.0,111,88,0.5,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Aggregatibacter,Aggregatibacter,3,-0.1906930364874263,0.2407072922462879,-0.6624793292901505,0.28109325631529797,-0.792219607091555,0.42823263790229105,1.5090451914126466,0.0,0.0,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Haemophilus,Haemophilus,3,-0.42613753754854167,0.17009728760296486,-0.7595282212503528,-0.09274685384673054,-2.505257688430735,0.012236220866586444,1.0327554334623146,0.0,0.0,248,220,1.0,0.7280551415618934
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Mannheimia,Mannheimia,3,-0.17114911503877123,0.19962750445369895,-0.5624190237680211,0.2201207936904787,-0.8573423562406306,0.3912557064528662,0.07210120251986296,0.0,0.0,248,220,1.0,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.NA,Pasteurellaceae,3,0.14891050420215907,0.23320682908220033,-0.30817488079895355,0.6059958892032717,0.6385340634672039,0.5231260875520729,0.08673306844865172,0.0,0.0,248,220,1.0,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Lysobacterales.Lysobacteraceae.Stenotrophomonas,Stenotrophomonas,3,0.2469455894180644,0.12026260260157033,0.011230888318986554,0.48266029051714227,2.053386373453055,0.040035119820788,0.9392026597372547,0.0,0.0,248,220,1.0,0.7940298764456286
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Acinetobacter,Acinetobacter,3,0.2814475248789738,0.2830431341785177,-0.27331701811092085,0.8362120678688685,0.994362663824456,0.32004633818260153,2.819078672620464,29.05483555941674,0.07616809617379935,248,220,0.6666666666666666,0.9492584596611647
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Enhydrobacter,Enhydrobacter,2,-0.3498535201964084,0.16801369244653905,-0.679160357391625,-0.02054668300119189,-2.0822917174308855,0.03731583199310337,0.6607186684962596,0.0,0.0,177,164,1.0,0.7940298764456286
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Moraxella,Moraxella,3,0.21396432902832555,0.35174215480007204,-0.4754502943798157,0.9033789524364667,0.6082987953205139,0.5429893198782372,2.9129986377747654,31.342226732800793,0.12054690390727708,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas,Pseudomonas,3,0.030645806406561272,0.32828686541542923,-0.61279644980768,0.6740880626208025,0.0933506930524944,0.9256249606372021,2.778095332440147,28.008230075988966,0.10192774594389697,248,220,0.6666666666666666,0.9759262522748139
meta,asthma,Bacteria.Pseudomonadota.NA.NA.NA.NA,Bacteria.Pseudomonadota.NA.NA.NA.NA,3,0.20351460982861308,0.27350732576373166,-0.3325597486683009,0.739588968325527,0.7440919882505029,0.45682082592826867,2.7192017131867834,26.449001914753538,0.08474053769952036,248,220,0.6666666666666666,0.9537136541309469
meta,asthma,Bacteria.Spirochaetota.Spirochaetia.Spirochaetales.Spirochaetaceae.Treponema,Treponema,3,-0.17975600123219954,0.34240165505929687,-0.8508632451484215,0.49135124268402236,-0.524985783731301,0.5995930736484323,3.4100779420053917,41.35031415663643,0.14643539297140465,248,220,0.6666666666666666,0.9759262522748139
meta,cancer_other,Archaea.Methanobacteriota.Methanobacteria.Methanobacteriales.Methanobacteriaceae.Methanobrevibacter,Methanobrevibacter,3,0.36418130819702066,0.27094095015934816,-0.16686295411530172,0.895225570509343,1.3441353475096147,0.17890462361418402,2.350422224725884,14.908905346432036,0.03306336590818411,574,242,0.6666666666666666,0.8331843899746284
meta,cancer_other,Bacteria.Actinomycetota.Actinobacteria.Actinomycetales.Actinomycetaceae.Schaalia,Schaalia,3,-0.12369414579002586,0.28042870196842645,-0.6733344016481417,0.42594611006808997,-0.44108946381655545,0.659148230869683,5.450586650593639,63.30670204495925,0.14794555876418355,574,242,0.3333333333333333,0.918021167412788
meta,cancer_other,Bacteria.Actinomycetota.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium,Bifidobacterium,3,0.047919003938686644,0.24540248145160856,-0.4330698597064661,0.5289078675838395,0.19526699019193045,0.8451839376359997,0.7898937183753234,0.0,0.0,574,242,0.3333333333333333,0.9391262403893145
meta,cancer_other,Bacteria.Actinomycetota.Actinobacteria.Micrococcales.Micrococcaceae.Rothia,Rothia,3,-0.12458989478891262,0.12380728693734527,-0.36725217718610936,0.1180723876082841,-1.006321177621503,0.3142610964343989,1.0436406562869642,0.0,0.0,574,242,1.0,0.918021167412788
meta,cancer_other,Bacteria.Actinomycetota.Actinobacteria.Mycobacteriales.Corynebacteriaceae.Corynebacterium,Corynebacterium,2,0.3853876420074988,0.22358271286662398,-0.0528344752110842,0.8236097592260818,1.7236915907599615,0.08476353391452275,0.19788865738725972,0.0,0.0,266,122,1.0,0.65792647752701
meta,cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella,Collinsella,2,0.707309099452129,0.34273788093108426,0.03554285282720393,1.3790753460770542,2.0637027267912376,0.039045910666596476,0.2998241248223457,0.0,0.0,336,163,1.0,0.5534872166998023
meta,cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriales Incertae Sedis.Incertae Sedis,Incertae Sedis,2,0.17230868118924922,0.24091271187402438,-0.29988023408383857,0.644497596462337,0.715232832044791,0.47446518476814725,1.648427247964496,39.33611560747883,0.04571167886912164,336,163,0.5,0.918021167412788
meta,cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Eggerthella,Eggerthella,2,0.2950167676881321,0.2453980267499295,-0.1859633647417297,0.7759969001179939,1.202196984202999,0.22928721749283643,0.23871199048387148,0.0,0.0,336,163,1.0,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae UCG-003,Erysipelotrichaceae UCG-003,3,0.0986893497569832,0.38537820388587385,-0.6566519298593295,0.8540306293732959,0.2560844094499157,0.797885660148212,4.376358077969174,54.29990041107218,0.2367583389657325,574,242,0.6666666666666666,0.9289762876120027
meta,cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Thomasclavelia,Thomasclavelia,3,-0.3645756943185158,0.20404853952600024,-0.7645108317894762,0.035359443152444714,-1.786710628585807,0.07398427034630274,0.27325374983688355,0.0,0.0,574,242,1.0,0.6421406064063592
meta,cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Faecalitalea,Faecalitalea,3,-0.1297153912780871,0.2796845886742452,-0.6778971850796077,0.4184664025234336,-0.46379170154838045,0.6427969893821657,6.606055371875716,69.72474665418794,0.16261787582125212,574,242,0.3333333333333333,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Holdemanella,Holdemanella,3,-0.2236091127124237,0.207053943689876,-0.6294348423445807,0.18221661691973326,-1.07995582565355,0.28016185179236197,1.2866387867770368,0.0,0.0,574,242,0.6666666666666666,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Holdemania,Holdemania,3,0.0068747147772626775,0.11672529846983172,-0.2219068702236075,0.23565629977813285,0.0588965277226469,0.9530345237285445,1.459887458160293,0.0,0.0,574,242,0.6666666666666666,0.9648734619115078
meta,cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Turicibacter,Turicibacter,3,-0.09120415118216711,0.19241109075396579,-0.46832988905994005,0.2859215866956058,-0.474006726040491,0.6354951108728804,1.2095498960352373,0.0,0.0,574,242,0.3333333333333333,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.[Clostridium] innocuum group,[Clostridium] innocuum group,2,-0.15428513687482973,0.3259018139718885,-0.7930526922597312,0.4844824185100718,-0.4734098745708055,0.6359207862996574,1.9180701992469649,47.864264801538525,0.11720484168759647,336,163,0.5,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Bacilli.Izemoplasmatales.Incertae Sedis.Incertae Sedis,Incertae Sedis,2,-0.06014060780075629,0.13628843606804045,-0.32726594249411556,0.20698472689260294,-0.44127447299147066,0.6590143040807275,1.232269827793954,18.848942216638576,0.007040630735745546,546,199,0.5,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Carnobacteriaceae.Granulicatella,Granulicatella,3,-0.29077591407896736,0.13421977167654098,-0.5538466665649877,-0.02770516159294706,-2.1664163963839416,0.03027938213462995,0.1257840529498517,0.0,0.0,574,242,1.0,0.5534872166998023
meta,cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus,Enterococcus,3,0.3835630651804838,0.1969283727123483,-0.0024165453357188893,0.7695426756966864,1.9477288107222175,0.05144742085503425,2.60890825537319,23.33958099596297,0.02888744917539571,574,242,1.0,0.555885665739212
meta,cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus,Lactobacillus,3,-0.06626263599757974,0.17952631012907708,-0.4181342038505708,0.2856089318554113,-0.36909707524171675,0.71205536890197,1.5298601548780375,0.0,0.0,574,242,0.6666666666666666,0.9269958124785739
meta,cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Ligilactobacillus,Ligilactobacillus,3,0.12169450178484971,0.15431449721503387,-0.18076191275661668,0.4241509163263161,0.788613539110788,0.43033791530509,1.2268241592262772,0.0,0.0,574,242,0.3333333333333333,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Streptococcaceae.Lactococcus,Lactococcus,2,-0.18762585629697234,0.2600941139733174,-0.6974103196846745,0.32215860709072974,-0.7213767871587458,0.47067772451546663,1.5169942385537092,34.08017152699325,0.05146256388133541,336,163,0.5,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus,Streptococcus,3,0.06531365160775825,0.21008938388607984,-0.3464615408089582,0.4770888440244747,0.31088506425043505,0.7558879992603121,0.7971133891837312,0.0,0.0,574,242,0.6666666666666666,0.9269958124785739
meta,cancer_other,Bacteria.Bacillota.Bacilli.RF39.Incertae Sedis.Incertae Sedis,Incertae Sedis,3,-0.07114147423531036,0.20758908263618908,-0.47801607620224096,0.33573312773162023,-0.34270335092712745,0.731821641551256,0.40227178132888125,0.0,0.0,574,242,0.6666666666666666,0.9269958124785739
meta,cancer_other,Bacteria.Bacillota.Bacilli.Staphylococcales.Gemellaceae.Gemella,Gemella,3,0.22725547968701282,0.20405487870889255,-0.17269208258241658,0.6272030419564423,1.1136978499358428,0.26540883201333787,3.6227207883456796,44.79287483501309,0.05700660945781898,574,242,0.6666666666666666,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Bacilli.Staphylococcales.Staphylococcaceae.Staphylococcus,Staphylococcus,2,0.5883054236781726,0.28164251469570095,0.03628609487459877,1.1403247524817464,2.08883741971202,0.0367223607170361,0.054965856049261866,0.0,0.0,266,122,1.0,0.5534872166998023
meta,cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenella,Christensenella,2,0.004512134190961126,0.17852677520721835,-0.3454003452151868,0.3544246135971091,0.025274271524390858,0.9798361957233936,2.227848935403986,55.11365316972601,0.03571048250559027,546,199,0.5,0.9858845673019331
meta,cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenellaceae R-7 group,Christensenellaceae R-7 group,3,0.09061932106696564,0.2758188020497919,-0.4499855309506265,0.6312241730845578,0.3285465689558273,0.7424984396071028,2.873118884309452,30.389236208696058,0.07141432925243064,574,242,0.6666666666666666,0.9269958124785739
meta,cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Incertae Sedis,Incertae Sedis,3,-0.17857410477389712,0.16740111380681022,-0.5066802878352452,0.1495320782874509,-1.0667438269256746,0.2860875305568469,0.14747729055210937,0.0,0.0,574,242,1.0,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.NA,Christensenellaceae,2,0.05832384038140773,0.18531861396465835,-0.3049006429893226,0.42154832375213813,0.31472197602627505,0.7529727570981409,0.32709219321112304,0.0,0.0,546,199,0.5,0.9269958124785739
meta,cancer_other,Bacteria.Bacillota.Clostridia.Clostridia UCG-014.Incertae Sedis.Incertae Sedis,Incertae Sedis,3,0.21375685083215556,0.2575765332110692,-0.29109315426154003,0.7186068559258512,0.8298770395243812,0.40660830769955225,0.1014934365604016,0.0,0.0,574,242,1.0,0.918021167412788
meta,cancer_other,Bacteria.Bacillota.Clostridia.Clostridia vadinBB60 group.Incertae Sedis.Incertae Sedis,Incertae Sedis,3,-0.12807000483385805,0.15143691730693234,-0.42488636275544545,0.16874635308772934,-0.8456987048560013,0.3977208458470922,0.22236218873376576,0.0,0.0,574,242,1.0,0.918021167412788
