analysis,disease_category,project,taxon,genus,n_case,n_control,effect,se,stat,p,q,wilcoxon_p,rank_biserial,covariates,n_taxa_tested
within_project,asthma,PRJNA434133,Bacteria.Pseudomonadota.Gammaproteobacteria.Lysobacterales.Lysobacteraceae.Stenotrophomonas,Stenotrophomonas,137,132,0.20611806698962995,0.14276506877492162,1.4437569971306388,0.14998849151618832,0.9673002662638166,0.21236041551329754,0.08803362088033628,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Verrucomicrobiota.Verrucomicrobiia.Verrucomicrobiales.Akkermansiaceae.Akkermansia,Akkermansia,137,132,0.15718969615374268,0.34872005724658806,0.45076184431396266,0.6525297986536139,0.9673002662638166,0.4868844808231423,0.049104180491041705,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Incertae Sedis,Incertae Sedis,137,132,-0.07012806836235813,0.18190660519170646,-0.3855168881220781,0.7001637754056733,0.9683116042844419,0.841573591720001,-0.014156160141561624,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Slackia,Slackia,137,132,-0.29219501327836506,0.26403869008959546,-1.1066371113234026,0.26945440375000984,0.9673002662638166,0.31532633848358904,-0.070891395708914,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae UCG-003,Erysipelotrichaceae UCG-003,137,132,0.2563875537445567,0.20533926135415403,1.2486046363162782,0.21291165360453562,0.9673002662638166,0.12159857785060345,0.10926786109267872,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Fournierella,Fournierella,137,132,-0.3073772509219113,0.20940984133586857,-1.4678261965201274,0.1433373216469271,0.9673002662638166,0.19779428354120365,-0.09090909090909094,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.[Eubacterium] coprostanoligenes group.Incertae Sedis,Incertae Sedis,137,132,-0.2054608321541361,0.3501601316708459,-0.5867624939873833,0.5578627477385241,0.9673002662638166,0.5249718438878995,-0.04490157044901566,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptococcales.Peptococcaceae.Peptococcus,Peptococcus,137,132,0.20575745907407444,0.2053920365580791,1.0017791464660413,0.3173641267244358,0.9673002662638166,0.32989655556236375,0.06879009068790087,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.Family XIII AD3011 group,Family XIII AD3011 group,137,132,0.21445179276991966,0.23300064938806722,0.9203913951876843,0.35820534140577875,0.9673002662638166,0.27695007511628933,0.0767529307675292,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Parvimonas,Parvimonas,137,132,0.10134038721901222,0.2754777004657303,0.36787147216520005,0.7132627271822742,0.9695999001292286,0.3322363510970082,0.06845830568458311,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Intestinibacter,Intestinibacter,137,132,-0.3270386569680554,0.2316109671582913,-1.4120171465997349,0.15911808096853267,0.9673002662638166,0.09798500944955327,-0.11678832116788318,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Muribaculaceae.Incertae Sedis,Incertae Sedis,137,132,-0.11857860846494153,0.4818811603479731,-0.24607438144980448,0.8058151425609668,0.972377487147711,0.6230924458541849,-0.03472683034726831,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Actinomycetota.Actinobacteria.Actinomycetales.Actinomycetaceae.Schaalia,Schaalia,137,132,0.29174187604197205,0.37090027872616665,0.7865776673016825,0.4322319706655584,0.9673002662638166,0.4419204683647667,0.054302145543021485,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Bacillales.Bacillaceae.Bacillus,Bacillus,137,132,-0.20753191490450346,0.28894907159251343,-0.718230080341537,0.47324816814884285,0.9673002662638166,0.9032979137122041,-0.00862641008626408,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes,Anaerostipes,137,132,0.11673480645952315,0.27079512518896554,0.4310816392210295,0.6667594587740664,0.9673002662638166,0.41810438833149,0.05717761557177625,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter,Fusicatenibacter,137,132,-0.03368530502782386,0.2807328642783359,-0.11999060072434616,0.9045815128484521,0.9810875341717571,0.9493750196365849,0.004534395045344031,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia,Marvinbryantia,137,132,-0.07511996609192759,0.15808874718454635,-0.4751759213085268,0.6350529931099553,0.9673002662638166,0.6968529608003915,-0.027538155275381504,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Dialister,Dialister,137,132,-0.3196400084588728,0.35514275780457866,-0.9000324557786938,0.36892013191701634,0.9673002662638166,0.31759835706421125,-0.07055961070559613,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Megasphaera,Megasphaera,137,132,-0.44277879258250624,0.37839460947963,-1.170150899325489,0.24299152614426942,0.9673002662638166,0.23255640002775868,-0.08427339084273389,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Patescibacteria.Saccharimonadia.Saccharimonadales.Incertae Sedis.Incertae Sedis,Incertae Sedis,137,132,-0.04759807606526177,0.1170326387256178,-0.40670770635920744,0.6845509576636241,0.9673002662638166,0.9157256500644672,0.007520460075204571,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Turicibacter,Turicibacter,137,132,0.21155801552499925,0.2997490349550211,0.7057838086342618,0.48094256830087534,0.9673002662638166,0.5300945233105715,0.044348595443485905,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Faecalimonas,Faecalimonas,137,132,0.0012242187555317565,0.18046487931353636,0.0067836953106250744,0.9945925396887784,0.9999122707231933,0.9008151080245101,-0.00884760008847596,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Terrisporobacter,Terrisporobacter,137,132,-0.17292692994678843,0.14143387049162895,-1.222669855146356,0.22254069580434171,0.9673002662638166,0.39768034233538174,-0.059721300597213034,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Leyella,Leyella,137,132,-0.4334925001417187,0.19907226287838833,-2.17756353333129,0.030320774829531032,0.9673002662638166,0.0839195072085401,-0.12198628621986285,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Cyanobacteriota.Vampirivibrionia.Gastranaerophilales.Gastranaerophilaceae.Zag_111,Zag_111,137,132,-0.15771263066653665,0.2809148901819357,-0.5614249588706153,0.5749823370304668,0.9673002662638166,0.893372607049113,-0.00951117009511171,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Lactobacillales.Streptococcaceae.Lactococcus,Lactococcus,137,132,0.03541265594603704,0.1999316792611161,0.1771237858698079,0.859546460756244,0.9810875341717571,0.4684159574969716,-0.05120548551205484,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.CAG-56,CAG-56,137,132,0.08989133194108365,0.2300337611095625,0.3907745172164942,0.6962778811459069,0.9683116042844419,0.5219104461924393,0.045233355452333646,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium,Lachnoclostridium,137,132,0.02305339775161561,0.3383895057530934,0.06812681055315163,0.94573606285248,0.9835655053665792,0.8748087908878694,0.011170095111700862,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospira,Lachnospira,137,132,0.3223050584157956,0.3704790603733099,0.869968354192617,0.38510502479264663,0.9673002662638166,0.2989918560490843,0.0733244857332449,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae FCS020 group,Lachnospiraceae FCS020 group,137,132,0.07474885749541511,0.25166793906751583,0.29701382612491606,0.7666886287115283,0.972377487147711,0.7178351074496021,-0.025547445255474477,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Ruthenibacterium,Ruthenibacterium,137,132,0.14493039773862992,0.2775065943875418,0.5222592928232639,0.601926100075435,0.9673002662638166,0.4839424887145818,0.04943596549435969,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Actinomycetota.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium,Bifidobacterium,137,132,-0.3140355006660356,0.3127688685046537,-1.0040497386055,0.316270559496533,0.9673002662638166,0.33067529896701686,-0.06867949568679499,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Solobacterium,Solobacterium,137,132,0.04418098191125247,0.17237095516422213,0.25631337871951887,0.797907731926836,0.972377487147711,0.6669540094660691,0.03041362530413627,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Ligilactobacillus,Ligilactobacillus,137,132,-0.31669064867899116,0.22036429001454258,-1.4371232682849462,0.15186261509622165,0.9673002662638166,0.24251791084427265,-0.08250387082503874,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Candidatus Soleaferrea,Candidatus Soleaferrea,137,132,0.14269776557718672,0.15433929010255779,0.9245718668419731,0.3560297909503204,0.9673002662638166,0.38985489315496247,0.06071665560716655,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Anaerococcus,Anaerococcus,137,132,-0.008839474966139417,0.3351856617358187,-0.026371876769318292,0.9789805735895682,0.9999122707231933,0.9506234020102468,0.004423800044238035,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Selenomonadaceae.Mitsuokella,Mitsuokella,137,132,0.09021520823729455,0.19074891322062135,0.4729526722542901,0.6366362594983876,0.9673002662638166,0.8921330844614166,0.009621765096217594,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Incertae Sedis.Incertae Sedis,Incertae Sedis,137,132,-0.2218320846745192,0.30698358948105214,-0.722618707565185,0.47055140781902915,0.9673002662638166,0.913238355424286,-0.007741650077416451,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Bilophila,Bilophila,137,132,0.029528034203510817,0.3694258956578076,0.07992951915547927,0.9363536392338611,0.9816610733903381,0.930665903357038,0.006193320061933294,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Gordonibacter,Gordonibacter,137,132,0.20487722403541783,0.13243310839005745,1.5470242035850243,0.12305077768975443,0.9673002662638166,0.08335927424410643,0.12220747622207484,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Lactobacillales.Carnobacteriaceae.Granulicatella,Granulicatella,137,132,0.08625294443771314,0.3819136854706503,0.2258440786991426,0.8214967766656668,0.972377487147711,0.9943712693793586,0.0005529750055297544,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerobutyricum,Anaerobutyricum,137,132,-0.09650563719612044,0.2224426257709968,-0.43384507291094626,0.664753931621652,0.9673002662638166,0.7868315115686254,-0.019132935191329303,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Extibacter,Extibacter,137,132,0.11794264010575016,0.1890537797408391,0.6238576148407594,0.5332577383826334,0.9673002662638166,0.30783024594992137,0.0719973457199734,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-004,Lachnospiraceae UCG-004,137,132,0.35802263756005676,0.31874531637952835,1.123224779038827,0.262358587004086,0.9673002662638166,0.28323207142113094,0.07575757575757569,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ventriosum group,[Eubacterium] ventriosum group,137,132,-0.13065058755094205,0.2808172959996282,-0.4652512128423708,0.6421336607687732,0.9673002662638166,0.6612625681161328,-0.030966600309666026,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Ruminococcus] gnavus group,[Ruminococcus] gnavus group,137,132,-0.4156904987905017,0.2925308314355808,-1.42101431411698,0.1564882289099152,0.9673002662638166,0.32989655556236375,-0.06879009068790087,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Monoglobales.Monoglobaceae.Monoglobus,Monoglobus,137,132,0.319103587110107,0.29448344497349677,1.08360450326444,0.279525112566887,0.9673002662638166,0.1902604824828661,0.09245742092457432,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-005,UCG-005,137,132,-0.3038981431347377,0.31477938371170777,-0.9654321688775662,0.3352085967666033,0.9673002662638166,0.3322363510970082,-0.06845830568458311,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.Family XIII UCG-001,Family XIII UCG-001,137,132,-0.08958170413138035,0.24463659842262667,-0.3661827572366002,0.7145208761300181,0.9695999001292286,0.6465568452941772,-0.0324043353240433,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Fenollaria,Fenollaria,137,132,0.15048312522772586,0.13151682597012052,1.144211960087254,0.253568206204077,0.9673002662638166,0.2095006826480854,0.08858659588586604,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Rikenellaceae RC9 gut group,Rikenellaceae RC9 gut group,137,132,0.15740935192522776,0.2882404021558735,0.5461044001739374,0.5854536230155736,0.9673002662638166,0.6521969681299462,0.031851360318513544,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Butyribacter,Butyribacter,137,132,0.23489434315616567,0.2585251742921985,0.9085936942089669,0.36439019726878774,0.9673002662638166,0.30634529614937067,0.0722185357221854,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] xylanophilum group,[Eubacterium] xylanophilum group,137,132,-0.20190871466812332,0.3065137831639841,-0.6587263795576288,0.5106434185227009,0.9673002662638166,0.47323815817128556,-0.050652510506525084,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Ruminococcus] gauvreauii group,[Ruminococcus] gauvreauii group,137,132,-0.1732792992845621,0.18658901685701046,-0.928668268922559,0.35390613648098124,0.9673002662638166,0.258676836027515,-0.07973899579738997,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-003,UCG-003,137,132,0.023341470897829675,0.3281374792448052,0.07113320597070807,0.9433453934580502,0.9835655053665792,0.966862288164825,0.0029860650298605407,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Paludicola,Paludicola,137,132,0.09382036870175524,0.1779901448335991,0.5271099070651738,0.598558247853447,0.9673002662638166,0.39593321969059814,0.0599424905994248,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Hoylesella,Hoylesella,137,132,0.10186327550570688,0.3954568754092609,0.2575837767399743,0.7969280587793457,0.972377487147711,0.9818643905368549,-0.0016589250165892633,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Thomasclavelia,Thomasclavelia,137,132,-0.13992721460537497,0.16400962283789053,-0.8531646630495641,0.39433847411404566,0.9673002662638166,0.8921330844614166,-0.009621765096217705,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NC2004 group,Lachnospiraceae NC2004 group,137,132,-0.03705606665930861,0.1654025500726601,-0.22403564299964032,0.8229021954514062,0.972377487147711,0.9956220840603235,0.00044238000442375913,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Veillonella,Veillonella,137,132,0.19414194698176576,0.308031331637106,0.6302668821056354,0.5290630879527994,0.9673002662638166,0.6510673378277704,0.03196195531961954,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Lactobacillales.Carnobacteriaceae.Dolosigranulum,Dolosigranulum,137,132,-0.36735238441149576,0.33103519592563985,-1.1097079372007737,0.26813088309028515,0.9673002662638166,0.8723385840664315,-0.011391285113912852,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Barnesiellaceae.Barnesiella,Barnesiella,137,132,-0.4593810980447787,0.39545636404604806,-1.1616480092637658,0.2464236893293779,0.9673002662638166,0.2860548203095501,-0.07531519575315193,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Hungatella,Hungatella,137,132,0.13954141263723333,0.19895067579109543,0.7013869748487623,0.48367702038761773,0.9673002662638166,0.7449565649005347,0.023003760230037695,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Incertae Sedis,Incertae Sedis,137,132,0.16202888235126145,0.327216168935915,0.49517382615342176,0.6208877542228441,0.9673002662638166,0.8526237021213563,0.013160805131608111,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.DTU089,DTU089,137,132,-0.02917685782512652,0.2274473213432102,-0.12827962823576033,0.8980249830735554,0.9810875341717571,0.966862288164825,0.0029860650298605407,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Acinetobacter,Acinetobacter,137,132,-0.06306725177801041,0.2633541002560611,-0.23947700725635054,0.8109208413468734,0.972377487147711,0.9431350326389321,0.005087370050873785,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Leuconostoc,Leuconostoc,137,132,-0.046517079436916894,0.11342601863641584,-0.4101094263568061,0.6820570299061666,0.9673002662638166,0.670378123160797,-0.030081840300818397,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.GCA-900066575,GCA-900066575,137,132,0.02343174582433001,0.26034129559636415,0.0900039533515222,0.9283520614800451,0.9810875341717571,0.9319121016172007,-0.006082725060827299,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-010,Lachnospiraceae UCG-010,137,132,0.17659706403617972,0.31151585012250527,0.5668959186722986,0.5712647481798258,0.9673002662638166,0.5666498296614966,0.040477770404777624,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Oribacterium,Oribacterium,137,132,0.16245537022249187,0.27623385956560365,0.5881080997020564,0.5569605928721164,0.9673002662638166,0.6186651472923592,0.03516921035169207,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.Butyricicoccaceae.UCG-009,UCG-009,137,132,0.4090644099823509,0.21509447296902812,1.901789498985652,0.058283067113919604,0.9673002662638166,0.038001000420617624,0.14642778146427782,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Selenomonadaceae.Anaerovibrio,Anaerovibrio,137,132,0.08746071421148283,0.1509102063474926,0.5795546658394454,0.5627073362704271,0.9673002662638166,0.9956220840603235,-0.00044238000442375913,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio,Desulfovibrio,137,132,-0.6940001650678211,0.3016844472174214,-2.300417444349265,0.02220162727856924,0.9673002662638166,0.0241252432183635,-0.15914620659146206,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriales Incertae Sedis.Incertae Sedis,Incertae Sedis,137,132,-0.1088892820551871,0.17250889005473924,-0.6312096844437127,0.5284474829114035,0.9673002662638166,0.9793634512113569,-0.0018801150188011428,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Clostridia vadinBB60 group.Incertae Sedis.Incertae Sedis,Incertae Sedis,137,132,-0.2911846024803818,0.3479572525727315,-0.8368401587477103,0.4034364287195161,0.9673002662638166,0.5352424758952499,-0.04379562043795615,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Butyrivibrio,Butyrivibrio,137,132,0.09051616831081877,0.1311526125616909,0.6901590943774928,0.4906981265104381,0.9673002662638166,0.5137918366396521,0.046118115461181164,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Pseudomonadota.Alphaproteobacteria.Rhodospirillales.Incertae Sedis.Incertae Sedis,Incertae Sedis,137,132,-0.48554828314875614,0.2876999716889739,-1.6876897147340415,0.09264735320598165,0.9673002662638166,0.17137041988706359,-0.09654943596549437,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Sutterella,Sutterella,137,132,-0.4507940184618385,0.3825531367916033,-1.1783827528969122,0.2397010941603515,0.9673002662638166,0.27764334832327164,-0.07664233576642332,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Actinomycetota.Actinobacteria.Mycobacteriales.Corynebacteriaceae.Corynebacterium,Corynebacterium,137,132,-0.14894011111170385,0.4811497560737982,-0.3095504242318676,0.7571461244981549,0.972377487147711,0.893372607049113,0.009511170095111598,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Selenomonadaceae.Megamonas,Megamonas,137,132,-0.4252051133190072,0.37864961743353687,-1.12295138762062,0.26247447547807873,0.9673002662638166,0.27008222290003603,-0.07785888077858882,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Patescibacteria.Saccharimonadia.Saccharimonadales.Saccharimonadaceae.TM7x,TM7x,137,132,0.08055205707265502,0.17819345558214178,0.4520483471713301,0.6516039418305155,0.9673002662638166,0.5539813410546228,0.041804910418049124,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Acholeplasmatales.Acholeplasmataceae.Anaeroplasma,Anaeroplasma,137,132,0.4389634133748842,0.2996469162420054,1.4649355277207723,0.14412388255912156,0.9673002662638166,0.27008222290003603,0.07785888077858871,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Bacilli.Izemoplasmatales.Incertae Sedis.Incertae Sedis,Incertae Sedis,137,132,-0.3213000588310215,0.1579766627646441,-2.0338450832430794,0.04296328628755275,0.9673002662638166,0.06674029033082782,-0.12939615129396154,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae ND3007 group,Lachnospiraceae ND3007 group,137,132,-0.16044407395569302,0.21942505265986678,-0.7312021668027086,0.4653017205946315,0.9673002662638166,0.6010952161918688,-0.03693873036938733,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Oscillibacter,Oscillibacter,137,132,0.4063913230832012,0.32094911819959204,1.266217291273174,0.206547227659772,0.9673002662638166,0.09453489119478439,0.11800486618004857,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptococcales.Peptococcaceae.Incertae Sedis,Incertae Sedis,137,132,0.48743333853858967,0.30091160391502664,1.6198555728553234,0.10645267810877815,0.9673002662638166,0.10485042511430069,0.11446582614465828,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Incertae Sedis,Incertae Sedis,137,132,0.301066328664138,0.2591801344516936,1.1616103576034345,0.24643896289411835,0.9673002662638166,0.49082212017510407,0.048661800486617945,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Paraprevotella,Paraprevotella,137,132,0.008265658214577287,0.39810211894759273,0.020762658175314565,0.9834506102241916,0.9999122707231933,0.8489370047093023,-0.013492590134925875,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Comamonadaceae.NA,Comamonadaceae,137,132,0.03480221356738824,0.15435441200535172,0.22546950952190203,0.8217878245009349,0.972377487147711,0.6109506522460285,0.035943375359433816,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Incertae Sedis,Incertae Sedis,137,132,-0.20057753317309657,0.18111489422370985,-1.1074601789809004,0.2690992215521987,0.9673002662638166,0.5352424758952499,-0.04379562043795615,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Lachnospirales.Defluviitaleaceae.Defluviitaleaceae UCG-011,Defluviitaleaceae UCG-011,137,132,0.288103833359149,0.21554102585830404,1.3366542736441624,0.18248194725838926,0.9673002662638166,0.22467916792606346,0.08571112585711127,"age_years,sex",260
within_project,asthma,PRJNA434133,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Family XI.Peptoniphilus,Peptoniphilus,137,132,-0.09114043576051507,0.30280233007821167,-0.3009898759265629,0.763658238794255,0.972377487147711,0.7977052342258706,0.0181375801813759,"age_years,sex",260
